CustomerID,Age,Income,Education_Level,Marital_Status,Kidhome,Teenhome,Customer_Days,Recency,Complain,Z_CostContact,Z_Revenue,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,MntTotal,MntRegularProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmpOverall,Response
CUST_0665,42,71022,Graduation,Divorced,0,1,2297,30,0,3,11,909,12,278,0,12,242,1211,969,3,5,2,11,8,0,0,1,0,0,1,0
CUST_0666,32,90247,Master,Single,0,0,2220,27,0,3,11,1184,32,352,21,16,16,1605,1589,1,3,4,7,1,1,0,0,1,1,3,1
CUST_0667,52,41335,Master,Divorced,1,0,2344,24,0,3,11,112,19,21,16,14,5,182,177,3,4,1,4,7,0,0,0,0,0,0,0
CUST_0668,50,35682,PhD,Divorced,1,0,2161,34,0,3,11,23,0,8,6,2,18,39,21,1,1,1,3,2,0,0,0,0,0,0,0
CUST_0669,69,43185,Graduation,Divorced,0,1,2604,88,0,3,11,537,6,42,16,6,30,607,577,2,9,3,6,8,0,0,0,0,0,0,0
CUST_0670,72,66375,PhD,Together,0,1,2379,96,0,3,11,712,0,45,0,0,191,757,566,3,2,4,5,7,0,0,1,0,0,1,0
CUST_0671,34,25252,Graduation,Married,1,0,2511,26,0,3,11,1,3,4,2,2,6,12,6,1,1,0,2,8,0,0,0,0,0,0,0
CUST_0672,55,55250,Master,Single,0,1,2775,49,0,3,11,664,58,83,32,0,66,837,771,4,7,5,10,5,0,0,0,0,0,0,0
CUST_0673,45,33249,Graduation,Single,1,0,2653,11,0,3,11,6,10,21,19,14,42,70,28,2,2,1,3,6,0,0,0,0,0,0,0
CUST_0674,67,58398,Graduation,Together,0,0,2570,44,0,3,11,299,5,201,21,21,49,547,498,3,5,4,8,4,0,0,0,0,0,0,0
CUST_0675,38,50272,Graduation,Together,1,0,2485,75,0,3,11,99,13,66,43,8,4,229,225,3,4,1,5,7,0,0,0,0,0,0,0
CUST_0676,45,76618,PhD,Married,0,0,2728,64,0,3,11,749,40,294,121,160,147,1364,1217,1,3,2,5,1,0,0,0,0,0,0,0
CUST_0677,60,87305,2n Cycle,Divorced,0,0,2803,19,0,3,11,345,25,501,63,138,80,1072,992,1,5,3,8,2,0,0,0,0,1,1,1
CUST_0678,42,25851,Graduation,Together,1,0,2662,45,0,3,11,9,4,18,7,5,5,43,38,2,2,0,3,7,0,0,0,0,0,0,0
CUST_0679,50,58710,Graduation,Divorced,0,1,2614,77,0,3,11,440,81,368,0,122,174,1011,837,6,11,5,9,6,0,0,0,0,0,0,0
CUST_0680,62,45160,Graduation,Single,1,1,2251,9,0,3,11,8,2,5,3,0,3,18,15,1,1,0,2,7,0,0,0,0,0,0,0
CUST_0681,55,74806,Master,Married,0,1,2716,1,0,3,11,670,9,249,0,28,9,956,947,2,5,4,5,4,0,0,0,0,0,0,0
CUST_0682,66,59111,Graduation,Married,0,0,2582,90,0,3,11,524,0,134,28,28,155,714,559,1,11,1,8,7,0,0,0,0,0,0,0
CUST_0683,36,18988,PhD,Married,1,0,2196,43,0,3,11,6,0,6,2,1,1,15,14,2,1,0,3,7,0,0,0,0,0,0,0
CUST_0684,55,72190,Graduation,Married,0,0,2660,79,0,3,11,597,166,597,172,166,249,1698,1449,1,5,6,4,3,0,0,0,0,0,0,0
CUST_0685,44,7500,Graduation,Married,1,0,2856,19,0,3,11,7,0,12,13,7,32,39,7,5,4,1,2,9,0,0,1,0,0,1,1
CUST_0686,65,80395,Graduation,Married,0,0,2377,62,0,3,11,445,25,706,80,76,48,1332,1284,1,6,5,12,2,1,0,0,0,0,1,0
CUST_0687,44,75012,Master,Divorced,0,0,2314,41,0,3,11,294,142,218,164,58,151,876,725,1,3,8,11,1,0,0,0,0,0,0,0
CUST_0688,55,56962,Master,Married,2,1,2420,60,0,3,11,292,3,77,10,3,26,385,359,7,6,3,5,7,0,0,0,0,0,0,0
CUST_0689,29,89891,Graduation,Together,0,0,2599,17,0,3,11,412,22,132,59,28,183,653,470,1,11,6,8,4,0,0,0,0,1,1,0
CUST_0690,71,35946,PhD,Divorced,1,1,2434,24,0,3,11,8,0,3,0,0,0,11,11,1,0,0,3,5,0,0,0,0,0,0,0
CUST_0691,67,53593,PhD,Together,1,1,2850,60,0,3,11,349,4,78,6,0,43,437,394,8,7,2,6,8,0,0,0,0,0,0,0
CUST_0692,72,45072,PhD,Divorced,1,2,2415,74,0,3,11,144,2,99,7,2,30,254,224,5,6,1,4,8,0,0,0,0,0,0,0
CUST_0693,47,89694,Graduation,Divorced,1,1,2422,22,0,3,11,1126,28,211,37,28,42,1430,1388,3,4,3,4,5,1,0,0,1,1,3,0
CUST_0694,71,72025,Graduation,Married,0,0,2220,46,0,3,11,967,0,617,43,50,0,1677,1677,1,4,8,13,2,1,0,0,1,1,3,1
CUST_0695,47,67432,Graduation,Married,0,1,2616,69,0,3,11,432,79,341,177,136,170,1165,995,2,8,5,4,4,0,0,0,0,0,0,0
CUST_0696,68,70545,Master,Together,0,1,2185,29,0,3,11,138,39,63,55,18,21,313,292,1,4,1,7,2,0,0,0,0,0,0,0
CUST_0697,31,17487,Basic,Married,1,0,2627,37,0,3,11,0,0,1,7,4,6,12,6,1,1,0,2,7,0,0,0,0,0,0,0
CUST_0698,51,62882,Graduation,Together,0,1,2848,26,0,3,11,509,133,497,78,24,97,1241,1144,2,7,5,6,4,0,0,0,0,0,0,0
CUST_0699,67,64108,PhD,Single,0,1,2622,8,0,3,11,948,10,86,13,21,21,1078,1057,4,6,9,11,5,0,0,0,0,0,0,0
CUST_0700,64,34941,Master,Together,1,1,2639,26,0,3,11,39,2,25,4,3,24,73,49,2,3,0,3,8,0,0,0,0,0,0,0
CUST_0701,70,48767,PhD,Single,1,2,2338,79,0,3,11,28,1,21,3,0,10,53,43,3,2,1,3,5,0,0,0,0,0,0,0
CUST_0702,42,38702,2n Cycle,Together,1,0,2491,71,0,3,11,13,11,24,13,8,40,69,29,2,3,0,4,6,0,0,0,0,0,0,0
CUST_0703,56,82224,Graduation,Married,0,0,2314,83,0,3,11,307,26,360,138,31,40,862,822,1,6,9,5,3,1,0,0,0,0,1,0
CUST_0704,68,83844,Graduation,Together,0,0,2572,57,0,3,11,901,31,345,75,31,191,1383,1192,1,4,4,11,1,0,0,0,0,1,1,0
CUST_0705,45,17003,2n Cycle,Married,1,0,2361,37,0,3,11,2,5,12,4,8,7,31,24,3,2,0,4,5,0,0,0,0,0,0,0
CUST_0706,25,71163,Graduation,Single,0,0,2271,30,0,3,11,283,17,372,138,106,44,916,872,1,3,8,12,1,0,0,0,0,0,0,0
CUST_0707,50,33697,Graduation,Single,1,0,2446,34,0,3,11,4,3,7,0,3,11,17,6,1,1,0,2,7,0,0,1,0,0,1,0
CUST_0708,66,63564,2n Cycle,Married,0,0,2310,0,0,3,11,769,80,252,15,34,65,1150,1085,1,10,10,7,6,0,0,1,0,0,1,1
CUST_0709,48,83443,PhD,Together,0,0,2339,89,0,3,11,518,42,742,55,56,84,1413,1329,1,6,10,5,2,0,0,0,0,0,0,0
CUST_0710,62,51518,PhD,Together,0,1,2428,92,0,3,11,350,8,66,17,4,4,445,441,2,3,2,10,3,0,0,0,0,0,0,0
CUST_0711,51,80952,Graduation,Married,0,0,2645,20,0,3,11,778,178,689,41,27,44,1713,1669,1,8,5,11,8,1,0,0,1,1,3,1
CUST_0712,41,75507,Graduation,Together,0,0,2217,56,0,3,11,709,93,374,104,80,80,1360,1280,1,8,6,6,3,0,0,0,0,0,0,0
CUST_0713,42,63855,2n Cycle,Together,0,0,2664,28,0,3,11,359,35,314,93,116,89,917,828,1,7,3,13,4,0,0,0,0,0,0,0
CUST_0714,48,62220,PhD,Together,0,1,2846,55,0,3,11,799,12,375,16,12,12,1214,1202,5,7,6,5,6,0,0,0,0,0,0,1
CUST_0715,56,58512,Graduation,Married,0,1,2442,25,0,3,11,895,10,101,13,0,152,1019,867,5,3,4,8,8,0,0,0,0,0,0,0
CUST_0716,41,40662,Master,Married,1,0,2630,0,0,3,11,40,2,23,0,4,23,69,46,2,2,1,3,4,0,0,0,0,0,0,0
CUST_0717,61,38829,PhD,Married,0,1,2243,86,0,3,11,76,0,7,0,0,16,83,67,1,3,2,2,5,0,0,0,0,0,0,0
CUST_0718,39,35523,2n Cycle,Married,1,0,2428,8,0,3,11,11,5,22,12,5,11,55,44,2,3,0,3,7,0,0,0,0,0,0,0
CUST_0719,53,79146,Graduation,Single,1,1,2225,33,0,3,11,245,16,223,21,43,16,548,532,2,8,1,8,6,0,0,0,0,0,0,0
CUST_0720,32,78285,Master,Married,0,0,2403,13,0,3,11,647,107,391,175,67,40,1387,1347,1,6,4,10,3,0,0,0,0,0,0,0
CUST_0721,42,31626,PhD,Single,1,0,2574,12,0,3,11,39,1,9,2,1,34,52,18,1,2,1,2,7,0,0,1,0,0,1,1
CUST_0722,68,75127,Graduation,Single,0,0,2197,92,0,3,11,203,35,305,46,17,227,606,379,1,2,11,5,1,0,0,0,0,0,0,0
CUST_0723,65,48726,Graduation,Married,0,1,2587,90,0,3,11,138,3,38,4,0,59,183,124,3,3,2,4,6,0,0,0,0,0,0,0
CUST_0724,43,74985,Graduation,Married,0,0,2815,8,0,3,11,587,51,898,247,0,86,1783,1697,1,3,6,7,2,0,0,0,0,0,0,0
CUST_0725,33,67430,Graduation,Together,0,0,2821,6,0,3,11,595,97,291,127,133,121,1243,1122,1,11,5,12,6,0,0,0,0,0,0,0
CUST_0726,55,46891,2n Cycle,Married,0,1,2460,91,0,3,11,43,12,23,29,15,61,122,61,1,2,1,4,4,0,0,0,0,0,0,0
CUST_0727,64,62058,Master,Married,0,1,2558,52,0,3,11,301,7,74,10,0,58,392,334,4,6,1,7,6,0,0,0,0,0,0,0
CUST_0728,41,72063,Graduation,Married,0,1,2520,3,0,3,11,180,32,348,76,32,90,668,578,2,5,2,12,2,0,0,0,0,0,0,0
CUST_0729,69,78939,PhD,Married,0,0,2358,57,0,3,11,794,115,243,150,0,205,1302,1097,1,8,5,6,3,0,0,0,0,0,0,0
CUST_0730,55,42720,Graduation,Single,1,1,2590,9,0,3,11,392,5,91,28,26,112,542,430,8,7,3,7,8,0,0,0,0,0,0,1
CUST_0731,48,33622,Graduation,Married,1,1,2601,22,0,3,11,39,1,22,3,4,12,69,57,3,2,0,4,7,0,0,0,0,0,0,0
CUST_0732,63,6835,PhD,Together,0,1,2727,76,0,3,11,107,2,12,2,2,12,125,113,0,0,0,1,20,0,0,0,0,0,0,0
CUST_0733,67,41452,Graduation,Together,1,1,2639,86,0,3,11,13,0,3,0,0,0,16,16,1,1,0,2,7,0,0,0,0,0,0,0
CUST_0734,55,40760,PhD,Single,0,1,2462,64,0,3,11,70,0,17,0,0,6,87,81,2,2,1,3,6,0,0,0,0,0,0,0
CUST_0735,62,74250,PhD,Together,0,0,2313,90,0,3,11,680,11,392,75,0,0,1158,1158,1,2,11,4,1,0,0,0,0,0,0,0
CUST_0736,65,51124,Master,Single,1,1,2352,79,0,3,11,26,1,11,0,1,4,39,35,2,1,0,3,3,0,0,0,0,0,0,0
CUST_0737,49,72258,Graduation,Single,0,1,2449,28,0,3,11,522,0,522,227,120,134,1391,1257,2,6,9,5,2,0,0,0,0,0,0,0
CUST_0738,46,71466,PhD,Single,0,0,2244,86,0,3,11,412,12,546,78,182,0,1230,1230,1,4,4,10,1,0,0,0,0,0,0,0
CUST_0739,44,36283,Graduation,Together,1,1,2235,42,0,3,11,6,5,5,8,0,5,24,19,2,1,0,3,4,0,0,0,0,0,0,0
CUST_0740,50,20587,Graduation,Single,1,0,2208,39,0,3,11,2,3,6,4,1,9,16,7,1,1,1,2,7,0,0,0,0,0,0,0
CUST_0741,48,30467,Graduation,Married,1,0,2261,8,0,3,11,1,3,8,2,5,5,19,14,1,1,0,2,7,0,0,0,0,0,0,0
CUST_0742,48,31590,Graduation,Together,1,0,2535,40,0,3,11,6,2,15,6,6,3,35,32,1,1,0,3,8,0,0,0,0,0,0,0
CUST_0743,34,20425,Basic,Married,1,0,2767,5,0,3,11,4,12,5,3,16,17,40,23,2,2,0,3,7,0,0,0,0,0,0,0
CUST_0744,60,17144,Master,Together,1,1,2293,96,0,3,11,18,2,19,0,2,6,41,35,5,3,0,4,7,0,0,0,0,0,0,0
CUST_0745,52,42564,PhD,Divorced,0,1,2702,28,0,3,11,324,48,186,39,18,198,615,417,6,6,8,4,7,0,0,1,0,0,1,1
CUST_0746,42,43783,Master,Married,1,0,2190,22,0,3,11,327,9,125,25,4,139,490,351,6,7,1,8,7,0,0,1,0,0,1,0
CUST_0747,44,40780,Graduation,Divorced,0,1,2818,30,0,3,11,229,27,71,13,3,34,343,309,4,7,1,5,9,0,0,0,0,0,0,0
CUST_0748,75,62847,Master,Together,0,0,2689,45,0,3,11,521,168,706,80,76,61,1551,1490,1,3,6,4,2,0,0,0,0,0,0,0
CUST_0749,63,82017,PhD,Married,0,0,2758,58,0,3,11,184,23,446,30,23,23,706,683,1,5,4,7,2,1,0,0,1,1,3,1
CUST_0750,70,16813,Graduation,Single,0,0,2504,49,0,3,11,4,8,11,12,2,13,37,24,1,2,0,3,7,0,0,1,0,0,1,0
CUST_0751,42,51267,Graduation,Married,1,1,2402,37,0,3,11,183,2,64,7,2,12,258,246,4,3,3,5,4,0,0,0,0,0,0,0
CUST_0752,59,46524,Graduation,Single,0,1,2609,70,0,3,11,31,19,35,26,14,52,125,73,2,1,1,5,3,0,0,0,0,0,0,0
CUST_0753,58,45183,Master,Single,0,0,2684,33,0,3,11,219,3,60,12,9,12,303,291,1,4,1,7,7,0,0,0,1,0,1,0
CUST_0754,66,70421,PhD,Married,0,1,2160,98,0,3,11,479,28,136,75,14,35,732,697,3,10,3,7,6,0,0,0,0,0,0,0
CUST_0755,55,60161,2n Cycle,Divorced,0,1,2773,17,0,3,11,584,44,212,46,8,177,894,717,3,11,4,8,8,0,0,0,0,0,0,0
CUST_0756,47,73926,Graduation,Together,0,0,2643,54,0,3,11,627,91,597,159,91,15,1565,1550,1,6,5,12,3,0,0,0,0,0,0,0
CUST_0757,52,19329,Graduation,Married,1,0,2356,39,0,3,11,24,1,16,12,2,5,55,50,3,4,0,3,8,0,0,0,0,0,0,0
CUST_0758,50,61872,Master,Married,0,1,2357,81,0,3,11,330,5,159,36,27,16,557,541,4,4,4,9,4,0,0,0,0,0,0,0
CUST_0759,64,46984,Graduation,Widow,1,1,2619,71,0,3,11,19,1,10,2,1,8,33,25,1,1,0,3,5,0,0,0,0,0,0,0
CUST_0760,69,34838,Graduation,Married,1,1,2685,62,0,3,11,28,23,29,29,14,47,123,76,3,2,1,4,6,0,0,0,0,0,0,0
CUST_0761,76,82716,PhD,Single,0,0,2395,8,0,3,11,606,148,228,15,148,22,1145,1123,1,6,8,13,2,0,0,0,0,0,0,0
CUST_0762,62,48192,Graduation,Married,0,0,2608,76,0,3,11,1039,43,204,153,58,29,1497,1468,3,2,8,12,8,1,1,0,1,0,3,1
CUST_0763,44,49681,Master,Married,0,2,2396,66,0,3,11,411,0,26,0,0,21,437,416,6,7,1,7,7,0,0,0,0,0,0,0
CUST_0764,49,56850,Master,Married,0,1,2257,83,0,3,11,34,1,19,2,7,0,63,63,1,1,1,3,2,0,0,0,0,0,0,0
CUST_0765,63,55267,Graduation,Married,0,1,2410,28,0,3,11,161,28,136,32,3,45,360,315,4,3,4,6,3,0,0,0,0,0,0,0
CUST_0766,48,59666,Graduation,Married,1,1,2623,87,0,3,11,623,53,178,23,17,133,894,761,7,3,2,8,8,0,0,0,1,0,1,0
CUST_0767,48,72504,Graduation,Single,0,1,2608,43,0,3,11,604,26,470,123,161,94,1384,1290,2,5,9,6,2,0,0,0,0,0,0,0
CUST_0768,39,26872,Graduation,Married,0,0,2415,0,0,3,11,3,10,8,3,16,32,40,8,1,1,1,2,6,0,0,0,0,0,0,0
CUST_0769,48,21359,Graduation,Single,1,0,2594,1,0,3,11,12,2,17,6,1,10,38,28,2,2,0,3,8,0,0,0,0,0,0,1
CUST_0770,45,73170,Graduation,Single,0,0,2188,1,0,3,11,184,174,256,50,30,32,694,662,1,5,4,6,2,0,0,0,0,0,0,0
CUST_0771,65,52750,Master,Married,0,1,2669,72,0,3,11,393,0,239,90,69,69,791,722,6,5,7,9,4,0,0,0,0,0,0,0
CUST_0772,34,91820,PhD,Together,0,0,2377,72,0,3,11,410,73,747,76,161,30,1467,1437,0,5,5,12,1,0,0,0,0,0,0,0
CUST_0773,50,65968,PhD,Together,0,1,2207,12,0,3,11,376,9,83,19,4,4,491,487,2,5,4,7,3,0,0,0,0,0,0,0
CUST_0774,44,30772,Graduation,Married,1,1,2268,89,0,3,11,7,2,4,2,1,4,16,12,1,1,0,2,6,0,0,0,0,0,0,0
CUST_0775,66,22507,Graduation,Single,0,0,2741,67,0,3,11,68,0,226,51,157,68,502,434,3,10,2,4,9,0,0,0,0,0,0,0
CUST_0776,48,65685,Graduation,Married,0,1,2251,54,0,3,11,642,14,49,0,7,57,712,655,1,9,2,9,5,0,0,0,0,0,0,0
CUST_0777,42,25804,2n Cycle,Married,1,0,2460,34,0,3,11,8,7,9,13,6,12,43,31,2,2,0,3,8,0,0,0,0,0,0,0
CUST_0778,40,76412,PhD,Single,0,0,2579,15,0,3,11,840,53,804,23,71,17,1791,1774,1,5,4,8,3,1,0,0,0,1,2,1
CUST_0779,48,22063,Graduation,Married,1,0,2484,43,0,3,11,7,10,13,3,11,11,44,33,2,2,0,3,7,0,0,0,0,0,0,0
CUST_0780,59,57091,Graduation,Single,0,0,2173,0,0,3,11,464,5,64,7,0,37,540,503,1,7,3,7,5,0,1,0,0,0,1,1
CUST_0781,61,78353,2n Cycle,Divorced,0,1,2598,51,0,3,11,752,122,476,39,153,34,1542,1508,1,10,2,11,8,0,0,0,0,0,0,0
CUST_0782,66,93404,Graduation,Married,1,2,2577,97,0,3,11,1279,15,287,20,0,15,1601,1586,3,3,4,7,5,0,0,0,1,1,2,0
CUST_0783,58,37859,Graduation,Divorced,1,2,2692,75,0,3,11,22,1,8,2,1,2,34,32,2,1,0,3,8,0,0,0,0,0,0,0
CUST_0784,62,80995,PhD,Widow,0,1,2573,83,0,3,11,860,28,409,73,56,56,1426,1370,1,8,9,4,4,0,0,0,0,0,0,0
CUST_0785,36,16529,Graduation,Together,1,0,2279,23,0,3,11,3,0,5,13,0,1,21,20,1,1,0,3,6,0,0,0,0,0,0,0
CUST_0786,44,55412,PhD,Divorced,1,1,2378,65,0,3,11,10,5,28,11,1,8,55,47,1,2,0,3,5,0,0,0,0,0,0,0
CUST_0787,28,48789,Graduation,Single,0,0,2816,94,0,3,11,351,16,156,7,5,145,535,390,1,6,4,7,6,0,0,0,0,0,0,0
CUST_0788,53,56575,PhD,Together,0,2,2579,42,0,3,11,421,5,90,0,16,10,532,522,3,7,3,7,5,0,0,0,0,0,0,0
CUST_0789,40,25130,2n Cycle,Together,1,0,2429,10,0,3,11,2,5,7,0,18,18,32,14,2,2,0,3,7,0,0,0,0,0,0,0
CUST_0790,53,35441,Graduation,Married,1,1,2659,94,0,3,11,25,1,9,2,1,1,38,37,2,1,0,3,8,0,0,0,0,0,0,0
CUST_0791,64,71391,Graduation,Married,0,1,2616,50,0,3,11,336,123,274,46,123,141,902,761,5,6,5,12,3,0,0,0,0,0,0,0
CUST_0792,48,49494,Master,Single,1,0,2589,46,0,3,11,191,9,97,0,6,82,303,221,2,6,1,5,7,0,0,0,0,0,0,0
CUST_0793,40,81702,Graduation,Divorced,0,0,2803,98,0,3,11,563,50,774,28,31,187,1446,1259,1,7,7,12,3,0,0,0,0,0,0,0
CUST_0794,40,45889,2n Cycle,Single,0,1,2521,42,0,3,11,31,0,6,0,1,8,38,30,1,1,0,3,6,0,0,0,0,0,0,0
CUST_0795,43,56628,Graduation,Single,0,1,2259,30,0,3,11,479,5,82,7,17,171,590,419,2,7,6,5,5,0,0,1,0,0,1,0
CUST_0796,70,34026,Graduation,Together,1,1,2487,11,0,3,11,18,6,15,12,8,17,59,42,3,2,1,3,5,0,0,0,0,0,0,0
CUST_0797,46,40049,Graduation,Married,0,1,2736,61,0,3,11,91,65,52,10,44,28,262,234,3,3,2,6,5,0,0,0,0,0,0,0
CUST_0798,39,19419,Graduation,Married,1,0,2755,76,0,3,11,2,14,28,16,3,7,63,56,4,4,0,3,9,0,0,0,0,0,0,0
CUST_0799,60,82504,2n Cycle,Married,0,0,2496,2,0,3,11,362,50,431,134,35,54,1012,958,1,3,6,7,1,0,0,0,0,0,0,0
CUST_0800,50,81205,Graduation,Together,0,0,2326,43,0,3,11,724,74,929,97,55,130,1879,1749,1,5,6,7,2,0,1,1,0,1,3,1
CUST_0801,29,61618,2n Cycle,Single,0,0,2797,27,0,3,11,605,91,399,0,45,205,1140,935,2,3,6,8,3,0,0,0,0,0,0,0
CUST_0802,64,55284,Master,Single,0,1,2711,60,0,3,11,547,7,140,0,7,63,701,638,3,7,5,8,5,0,0,0,0,0,0,0
CUST_0803,57,49980,Graduation,Single,0,1,2408,79,0,3,11,104,1,54,13,9,14,181,167,2,3,1,5,5,0,0,0,0,0,0,0
CUST_0804,40,15072,Graduation,Married,2,0,2574,96,0,3,11,8,2,15,0,10,18,35,17,4,3,1,3,5,0,0,0,0,0,0,0
CUST_0805,46,49166,Graduation,Single,0,1,2540,17,0,3,11,224,2,25,7,0,110,258,148,2,5,3,3,6,0,0,0,0,0,0,0
CUST_0806,63,82347,2n Cycle,Married,0,0,2759,38,0,3,11,556,54,845,202,133,63,1790,1727,1,7,7,10,3,1,0,1,0,0,2,0
CUST_0807,54,30843,PhD,Together,1,1,2193,43,0,3,11,24,0,2,0,0,9,26,17,2,1,1,2,5,0,0,1,0,0,1,0
CUST_0808,46,46374,PhD,Married,0,1,2263,1,0,3,11,408,0,21,0,0,17,429,412,3,7,1,7,8,1,0,0,1,0,2,1
CUST_0809,41,60474,Graduation,Single,0,1,2613,25,0,3,11,265,199,303,234,9,170,1010,840,7,10,2,12,7,0,0,0,0,0,0,0
CUST_0810,47,38576,Master,Married,0,1,2276,2,0,3,11,34,0,7,0,0,0,41,41,1,1,0,3,7,0,0,0,0,0,0,0
CUST_0811,35,55357,Graduation,Married,2,0,2654,66,0,3,11,374,64,116,84,25,64,663,599,3,6,2,11,5,0,0,0,0,0,0,0
CUST_0812,54,37758,Graduation,Together,1,1,2792,49,0,3,11,27,2,10,0,0,1,39,38,2,1,0,3,8,0,0,0,0,0,0,0
CUST_0813,31,85710,2n Cycle,Married,0,0,2579,5,0,3,11,600,20,350,29,30,33,1029,996,1,6,9,10,2,0,0,0,0,1,1,0
CUST_0814,51,23228,Graduation,Together,1,0,2313,71,0,3,11,13,2,18,6,1,0,40,40,2,2,0,3,8,0,0,0,0,0,0,0
CUST_0815,51,44602,Master,Together,1,1,2293,35,0,3,11,167,2,89,0,0,34,258,224,6,6,1,4,8,0,0,0,0,0,0,0
CUST_0816,33,7500,Graduation,Married,0,0,2695,94,0,3,11,0,2,3,4,1,5,10,5,1,0,0,3,6,0,0,0,0,0,0,0
CUST_0817,31,38683,2n Cycle,Together,1,0,2792,80,0,3,11,46,35,69,84,41,66,275,209,6,4,1,6,7,0,0,0,0,0,0,0
CUST_0818,45,49514,2n Cycle,Single,1,0,2353,61,0,3,11,88,39,78,58,13,93,276,183,2,6,1,4,7,0,0,0,0,0,0,0
CUST_0819,47,57906,PhD,Together,0,1,2542,29,0,3,11,243,11,119,10,3,15,386,371,3,4,2,8,4,0,0,0,0,0,0,0
CUST_0820,54,43456,Master,Single,0,1,2619,0,0,3,11,275,11,68,25,7,7,386,379,3,5,1,8,5,0,0,0,0,0,0,0
CUST_0821,34,19485,Master,Single,2,0,2437,80,0,3,11,6,0,4,0,0,0,10,10,1,1,0,2,7,0,0,0,0,0,0,0
CUST_0822,42,53172,Graduation,Together,0,1,2578,54,0,3,11,121,62,90,68,20,125,361,236,3,2,3,8,3,0,0,0,0,0,0,0
CUST_0823,41,30545,Graduation,Together,1,0,2779,71,0,3,11,4,12,15,19,7,12,57,45,2,2,0,3,7,0,0,0,0,0,0,0
CUST_0824,37,70123,PhD,Together,0,0,2433,27,0,3,11,1308,0,396,23,0,0,1727,1727,1,5,7,4,3,0,1,0,1,0,2,0
CUST_0825,61,62450,Graduation,Single,0,1,2333,61,0,3,11,515,47,267,62,66,38,957,919,2,5,5,4,3,0,0,0,1,0,1,0
CUST_0826,44,21675,Graduation,Together,1,0,2177,55,0,3,11,4,0,16,17,4,4,41,37,3,4,0,3,7,0,0,0,0,0,0,0
CUST_0827,39,42395,2n Cycle,Single,1,1,2245,35,0,3,11,48,13,57,24,15,25,157,132,4,3,1,4,7,0,0,0,0,0,0,0
CUST_0828,42,61346,Master,Together,1,0,2425,34,0,3,11,562,58,168,43,16,142,847,705,1,5,7,10,3,0,0,0,0,0,0,0
CUST_0829,67,80812,Graduation,Together,0,0,2444,95,0,3,11,769,22,500,210,143,33,1644,1611,1,4,8,5,2,1,0,1,0,1,3,0
CUST_0830,49,42835,Master,Divorced,1,1,2523,64,0,3,11,379,4,93,12,9,98,497,399,7,6,6,4,6,0,0,0,0,0,0,0
CUST_0831,37,39922,Graduation,Married,1,0,2659,30,0,3,11,29,12,59,19,1,36,120,84,2,3,0,4,8,0,0,0,0,0,0,0
CUST_0832,64,86424,Master,Single,0,0,2244,12,0,3,11,387,68,569,89,45,68,1158,1090,1,6,9,12,1,0,0,0,0,0,0,0
CUST_0833,42,17117,2n Cycle,Together,1,0,2687,96,0,3,11,12,23,38,30,18,7,121,114,4,3,1,3,9,0,0,0,0,0,0,0
CUST_0834,48,24762,Graduation,Single,1,0,2298,16,0,3,11,6,10,12,3,15,40,46,6,3,3,1,2,8,0,0,1,0,0,1,1
CUST_0835,45,35797,Graduation,Married,0,1,2780,16,0,3,11,27,1,14,4,1,21,47,26,2,2,0,3,8,0,0,0,0,0,0,0
CUST_0836,45,36627,Graduation,Divorced,2,0,2500,78,0,3,11,9,1,5,0,0,1,15,14,1,0,0,3,5,0,0,0,0,0,0,0
CUST_0837,39,51111,2n Cycle,Married,1,1,2169,83,0,3,11,22,0,19,6,5,3,52,49,2,2,0,3,6,0,0,0,0,0,0,0
CUST_0838,50,82072,PhD,Together,0,0,2521,67,0,3,11,889,55,685,168,92,129,1889,1760,1,3,2,13,1,0,0,0,0,0,0,0
CUST_0839,67,46231,PhD,Single,2,1,2739,87,0,3,11,189,2,55,0,5,12,251,239,4,6,1,4,9,0,0,0,0,0,0,0
CUST_0840,61,42243,Graduation,Married,1,1,2359,34,0,3,11,48,0,2,0,0,5,50,45,2,2,0,3,7,0,0,0,0,0,0,0
CUST_0841,58,51195,Graduation,Together,1,1,2613,46,0,3,11,230,14,156,82,24,58,506,448,8,9,2,5,8,0,0,0,0,0,0,0
CUST_0842,42,68092,Master,Single,0,0,2354,7,0,3,11,852,60,207,78,36,48,1233,1185,2,2,6,10,5,0,0,0,0,0,0,0
CUST_0843,47,31814,Graduation,Married,1,0,2664,73,0,3,11,35,3,20,4,1,20,63,43,2,2,0,3,9,0,0,1,0,0,1,0
CUST_0844,55,51390,Master,Widow,1,1,2818,54,0,3,11,205,20,47,23,2,56,297,241,6,5,2,5,5,0,0,0,0,0,0,0
CUST_0845,37,76630,Graduation,Married,0,0,2325,93,0,3,11,255,31,446,40,56,175,828,653,1,3,10,11,1,0,0,0,0,0,0,0
CUST_0846,29,26868,Basic,Single,1,0,2219,52,0,3,11,0,0,1,8,3,2,12,10,1,1,0,2,7,0,0,0,0,0,0,0
