interaction_id,customer_id,interaction_date,device_type,page_views,session_duration
1741,CUST_0325,2026-01-22,Tablet,9,174
1742,CUST_0325,2026-01-03,Tablet,13,429
1743,CUST_0326,2025-12-28,Desktop,10,323
1744,CUST_0326,2025-12-27,Tablet,13,559
1745,CUST_0326,2026-01-08,Desktop,7,259
1746,CUST_0327,2026-01-02,Desktop,10,108
1747,CUST_0327,2026-01-07,Mobile,10,340
1748,CUST_0327,2026-01-18,Desktop,4,70
1749,CUST_0327,2026-01-19,Tablet,10,510
1750,CUST_0327,2026-01-20,Tablet,4,496
1751,CUST_0327,2026-01-05,Mobile,3,186
1752,CUST_0327,2026-01-13,Desktop,11,581
1753,CUST_0327,2026-01-07,Tablet,14,489
1754,CUST_0328,2026-01-22,Desktop,3,469
1755,CUST_0329,2026-01-15,Tablet,14,146
1756,CUST_0329,2025-12-29,Desktop,13,550
1757,CUST_0329,2026-01-09,Tablet,11,45
1758,CUST_0329,2026-01-07,Desktop,14,221
1759,CUST_0329,2026-01-18,Tablet,2,569
1760,CUST_0329,2025-12-30,Desktop,14,123
1761,CUST_0330,2026-01-01,Desktop,4,70
1762,CUST_0331,2025-12-27,Mobile,6,172
1763,CUST_0331,2026-01-22,Desktop,4,559
1764,CUST_0331,2026-01-08,Tablet,13,333
1765,CUST_0331,2026-01-07,Tablet,8,413
1766,CUST_0331,2026-01-24,Mobile,4,523
1767,CUST_0331,2026-01-21,Mobile,8,587
1768,CUST_0331,2026-01-16,Tablet,14,43
1769,CUST_0332,2026-01-04,Tablet,6,512
1770,CUST_0332,2026-01-20,Tablet,4,31
1771,CUST_0332,2026-01-16,Mobile,5,414
1772,CUST_0332,2025-12-26,Mobile,7,517
1773,CUST_0332,2026-01-10,Desktop,5,419
1774,CUST_0332,2026-01-18,Tablet,7,366
1775,CUST_0333,2026-01-11,Mobile,13,51
1776,CUST_0333,2026-01-07,Desktop,7,54
1777,CUST_0333,2026-01-19,Mobile,6,213
1778,CUST_0333,2025-12-27,Desktop,5,383
1779,CUST_0334,2025-12-27,Mobile,6,359
1780,CUST_0334,2026-01-02,Mobile,8,469
1781,CUST_0334,2026-01-24,Desktop,3,484
1782,CUST_0334,2025-12-28,Mobile,14,133
1783,CUST_0335,2026-01-02,Mobile,2,398
1784,CUST_0335,2026-01-13,Mobile,12,484
1785,CUST_0335,2026-01-08,Tablet,13,83
1786,CUST_0336,2026-01-10,Mobile,10,209
1787,CUST_0337,2026-01-05,Mobile,14,466
1788,CUST_0337,2025-12-29,Desktop,14,590
1789,CUST_0337,2026-01-09,Desktop,4,57
1790,CUST_0337,2026-01-03,Desktop,5,265
1791,CUST_0337,2026-01-08,Tablet,12,438
1792,CUST_0337,2026-01-06,Desktop,9,364
1793,CUST_0338,2026-01-08,Desktop,11,327
1794,CUST_0338,2026-01-04,Desktop,6,151
1795,CUST_0338,2025-12-26,Desktop,14,303
1796,CUST_0338,2025-12-31,Mobile,3,433
1797,CUST_0338,2026-01-21,Desktop,8,268
1798,CUST_0338,2026-01-02,Tablet,7,44
1799,CUST_0338,2026-01-11,Desktop,5,572
1800,CUST_0339,2026-01-21,Mobile,10,41
1801,CUST_0339,2026-01-02,Mobile,14,138
1802,CUST_0339,2025-12-30,Mobile,9,329
1803,CUST_0339,2026-01-03,Tablet,11,303
1804,CUST_0339,2025-12-27,Tablet,10,175
1805,CUST_0339,2026-01-09,Desktop,8,67
1806,CUST_0340,2026-01-08,Desktop,10,491
1807,CUST_0341,2025-12-28,Mobile,6,210
1808,CUST_0341,2026-01-23,Tablet,9,485
1809,CUST_0342,2026-01-17,Desktop,10,393
1810,CUST_0342,2026-01-11,Mobile,4,101
1811,CUST_0342,2026-01-21,Mobile,8,255
1812,CUST_0342,2026-01-06,Mobile,4,531
1813,CUST_0342,2026-01-10,Tablet,7,567
1814,CUST_0343,2026-01-01,Tablet,10,373
1815,CUST_0343,2026-01-23,Tablet,2,352
1816,CUST_0344,2026-01-17,Desktop,12,318
1817,CUST_0344,2026-01-01,Mobile,12,372
1818,CUST_0344,2026-01-22,Tablet,3,431
1819,CUST_0344,2026-01-23,Desktop,7,553
1820,CUST_0345,2026-01-01,Desktop,8,172
1821,CUST_0345,2026-01-05,Desktop,9,525
1822,CUST_0345,2026-01-17,Mobile,14,295
1823,CUST_0345,2026-01-05,Desktop,6,571
1824,CUST_0346,2025-12-31,Mobile,9,337
1825,CUST_0346,2026-01-12,Desktop,9,470
1826,CUST_0346,2026-01-24,Desktop,4,247
1827,CUST_0346,2025-12-30,Mobile,11,188
1828,CUST_0346,2026-01-03,Tablet,7,511
1829,CUST_0346,2026-01-10,Mobile,5,279
1830,CUST_0346,2026-01-07,Desktop,10,129
1831,CUST_0346,2025-12-29,Desktop,7,538
1832,CUST_0346,2026-01-01,Desktop,2,405
1833,CUST_0347,2026-01-09,Tablet,12,128
1834,CUST_0347,2026-01-20,Desktop,4,182
1835,CUST_0347,2026-01-13,Mobile,2,518
1836,CUST_0347,2025-12-27,Desktop,2,57
1837,CUST_0347,2026-01-03,Mobile,14,151
1838,CUST_0347,2026-01-05,Tablet,10,117
1839,CUST_0347,2026-01-16,Mobile,7,104
1840,CUST_0348,2026-01-07,Tablet,14,185
1841,CUST_0348,2026-01-17,Mobile,7,311
1842,CUST_0348,2026-01-18,Tablet,12,257
1843,CUST_0348,2026-01-20,Desktop,3,406
1844,CUST_0349,2025-12-30,Desktop,6,452
1845,CUST_0349,2026-01-10,Desktop,5,284
1846,CUST_0350,2026-01-09,Mobile,3,463
1847,CUST_0350,2026-01-02,Tablet,10,290
1848,CUST_0350,2026-01-10,Tablet,5,535
1849,CUST_0350,2026-01-02,Desktop,10,142
1850,CUST_0350,2026-01-05,Desktop,8,107
1851,CUST_0350,2026-01-15,Desktop,14,167
1852,CUST_0350,2026-01-01,Mobile,5,350
1853,CUST_0351,2026-01-01,Mobile,12,192
1854,CUST_0351,2026-01-19,Mobile,8,86
1855,CUST_0351,2026-01-18,Mobile,4,207
1856,CUST_0352,2026-01-13,Desktop,9,164
1857,CUST_0352,2026-01-08,Desktop,9,377
1858,CUST_0352,2026-01-14,Tablet,12,363
1859,CUST_0352,2026-01-24,Tablet,14,43
1860,CUST_0352,2026-01-21,Desktop,8,255
1861,CUST_0352,2026-01-01,Mobile,8,227
1862,CUST_0352,2026-01-03,Mobile,9,318
1863,CUST_0352,2026-01-21,Tablet,10,590
1864,CUST_0353,2026-01-13,Mobile,9,303
1865,CUST_0353,2026-01-06,Mobile,3,270
1866,CUST_0353,2026-01-17,Tablet,6,48
1867,CUST_0353,2026-01-06,Tablet,4,544
1868,CUST_0353,2025-12-26,Desktop,10,515
1869,CUST_0353,2026-01-24,Tablet,5,302
1870,CUST_0354,2026-01-17,Desktop,10,218
1871,CUST_0354,2025-12-28,Mobile,7,480
1872,CUST_0354,2026-01-18,Mobile,10,595
1873,CUST_0354,2025-12-27,Desktop,5,259
1874,CUST_0354,2026-01-08,Desktop,11,598
1875,CUST_0354,2025-12-31,Mobile,6,337
1876,CUST_0354,2025-12-30,Mobile,6,55
1877,CUST_0354,2026-01-01,Mobile,9,530
1878,CUST_0355,2025-12-27,Desktop,4,458
1879,CUST_0355,2026-01-21,Mobile,8,395
1880,CUST_0355,2025-12-27,Desktop,5,74
1881,CUST_0355,2026-01-24,Tablet,14,514
1882,CUST_0356,2025-12-26,Desktop,8,191
1883,CUST_0356,2026-01-17,Tablet,14,547
1884,CUST_0356,2026-01-17,Mobile,8,338
1885,CUST_0356,2025-12-26,Tablet,4,538
1886,CUST_0356,2026-01-03,Tablet,8,276
1887,CUST_0356,2026-01-04,Tablet,6,140
1888,CUST_0356,2025-12-26,Tablet,13,329
1889,CUST_0356,2025-12-26,Desktop,2,557
1890,CUST_0357,2026-01-16,Desktop,8,183
1891,CUST_0357,2026-01-15,Mobile,7,151
1892,CUST_0357,2026-01-08,Mobile,6,557
1893,CUST_0357,2026-01-24,Desktop,12,275
1894,CUST_0357,2026-01-14,Desktop,14,279
1895,CUST_0357,2025-12-28,Desktop,14,152
1896,CUST_0357,2026-01-24,Mobile,5,572
1897,CUST_0357,2026-01-07,Desktop,12,103
1898,CUST_0358,2026-01-18,Desktop,3,558
1899,CUST_0358,2026-01-24,Desktop,5,293
1900,CUST_0358,2026-01-22,Mobile,5,218
1901,CUST_0358,2025-12-27,Desktop,13,517
1902,CUST_0358,2025-12-26,Tablet,3,171
1903,CUST_0358,2025-12-29,Desktop,6,313
1904,CUST_0358,2026-01-13,Mobile,9,540
1905,CUST_0358,2026-01-06,Mobile,13,497
1906,CUST_0359,2025-12-28,Mobile,6,216
1907,CUST_0359,2026-01-16,Tablet,4,76
1908,CUST_0359,2026-01-09,Desktop,14,454
1909,CUST_0359,2026-01-10,Mobile,11,210
1910,CUST_0359,2026-01-05,Tablet,11,284
1911,CUST_0359,2026-01-09,Tablet,6,410
1912,CUST_0359,2026-01-07,Desktop,12,496
1913,CUST_0359,2026-01-18,Tablet,12,527
1914,CUST_0359,2026-01-24,Desktop,9,470
1915,CUST_0360,2026-01-07,Mobile,11,459
1916,CUST_0360,2026-01-15,Tablet,3,394
1917,CUST_0360,2026-01-05,Tablet,12,222
1918,CUST_0360,2025-12-30,Mobile,2,305
1919,CUST_0360,2026-01-06,Mobile,13,560
1920,CUST_0360,2026-01-11,Desktop,14,459
1921,CUST_0360,2026-01-02,Tablet,14,489
1922,CUST_0360,2026-01-18,Mobile,13,327
1923,CUST_0361,2026-01-14,Tablet,3,91
1924,CUST_0361,2026-01-23,Mobile,4,169
1925,CUST_0361,2026-01-16,Tablet,12,447
1926,CUST_0361,2026-01-07,Mobile,12,335
1927,CUST_0361,2026-01-22,Mobile,6,597
1928,CUST_0361,2026-01-05,Tablet,9,111
1929,CUST_0362,2026-01-09,Tablet,7,164
1930,CUST_0362,2026-01-21,Desktop,7,310
1931,CUST_0362,2026-01-01,Mobile,5,33
1932,CUST_0362,2026-01-08,Desktop,6,129
1933,CUST_0362,2026-01-05,Mobile,10,143
1934,CUST_0362,2026-01-20,Desktop,4,245
1935,CUST_0362,2026-01-17,Mobile,3,467
1936,CUST_0363,2026-01-10,Mobile,8,545
1937,CUST_0363,2026-01-10,Mobile,4,108
1938,CUST_0363,2026-01-02,Desktop,2,333
1939,CUST_0363,2025-12-30,Tablet,10,422
1940,CUST_0363,2026-01-05,Tablet,5,533
1941,CUST_0363,2026-01-04,Tablet,13,230
1942,CUST_0363,2026-01-07,Tablet,5,81
1943,CUST_0363,2026-01-22,Mobile,5,169
1944,CUST_0364,2025-12-29,Mobile,6,94
1945,CUST_0364,2026-01-15,Mobile,5,109
1946,CUST_0364,2025-12-27,Desktop,13,294
1947,CUST_0364,2026-01-14,Mobile,3,51
1948,CUST_0364,2026-01-18,Mobile,7,580
1949,CUST_0364,2026-01-19,Tablet,8,164
1950,CUST_0364,2026-01-07,Tablet,8,75
1951,CUST_0365,2026-01-20,Tablet,10,121
1952,CUST_0365,2026-01-11,Tablet,3,160
1953,CUST_0365,2026-01-05,Mobile,12,233
1954,CUST_0365,2026-01-07,Tablet,5,568
1955,CUST_0365,2026-01-22,Tablet,8,202
1956,CUST_0365,2026-01-22,Tablet,13,377
1957,CUST_0365,2026-01-03,Desktop,14,271
1958,CUST_0366,2026-01-09,Desktop,11,336
1959,CUST_0366,2025-12-31,Desktop,13,192
1960,CUST_0366,2026-01-15,Tablet,9,455
1961,CUST_0366,2025-12-30,Desktop,4,227
1962,CUST_0366,2026-01-14,Mobile,4,358
1963,CUST_0366,2026-01-20,Mobile,4,45
1964,CUST_0366,2026-01-16,Mobile,10,375
1965,CUST_0366,2025-12-29,Mobile,5,531
1966,CUST_0367,2026-01-22,Tablet,13,233
1967,CUST_0367,2026-01-21,Mobile,5,451
1968,CUST_0367,2025-12-27,Desktop,3,331
1969,CUST_0368,2026-01-21,Desktop,6,139
1970,CUST_0368,2026-01-14,Tablet,8,191
1971,CUST_0368,2026-01-14,Desktop,9,326
1972,CUST_0368,2026-01-07,Mobile,9,296
1973,CUST_0368,2026-01-01,Desktop,13,308
1974,CUST_0369,2026-01-08,Mobile,7,65
1975,CUST_0369,2026-01-18,Tablet,14,490
1976,CUST_0369,2026-01-09,Desktop,7,77
1977,CUST_0369,2026-01-14,Desktop,4,599
1978,CUST_0369,2026-01-20,Tablet,10,467
1979,CUST_0369,2026-01-13,Mobile,3,433
1980,CUST_0369,2026-01-13,Desktop,9,176
1981,CUST_0370,2026-01-11,Tablet,2,578
1982,CUST_0370,2026-01-14,Mobile,13,426
1983,CUST_0371,2025-12-31,Mobile,2,399
1984,CUST_0371,2026-01-20,Tablet,6,315
1985,CUST_0371,2026-01-01,Tablet,8,367
1986,CUST_0371,2025-12-30,Desktop,13,460
1987,CUST_0371,2026-01-18,Mobile,8,537
1988,CUST_0371,2025-12-26,Tablet,9,213
1989,CUST_0372,2026-01-04,Desktop,11,446
1990,CUST_0372,2025-12-28,Tablet,4,249
1991,CUST_0372,2026-01-16,Mobile,4,567
1992,CUST_0372,2026-01-03,Tablet,14,109
1993,CUST_0372,2026-01-02,Mobile,3,160
1994,CUST_0373,2026-01-15,Desktop,8,313
1995,CUST_0374,2025-12-28,Tablet,6,334
1996,CUST_0374,2026-01-18,Tablet,10,175
1997,CUST_0374,2025-12-30,Tablet,3,349
1998,CUST_0374,2026-01-19,Mobile,5,481
1999,CUST_0375,2025-12-30,Tablet,12,282
2000,CUST_0375,2026-01-14,Tablet,7,91
2001,CUST_0376,2026-01-06,Desktop,7,149
2002,CUST_0376,2026-01-17,Mobile,11,551
2003,CUST_0376,2025-12-30,Tablet,3,465
2004,CUST_0376,2026-01-16,Mobile,10,507
2005,CUST_0376,2025-12-28,Desktop,11,465
2006,CUST_0376,2025-12-26,Desktop,5,565
2007,CUST_0377,2026-01-19,Desktop,7,173
2008,CUST_0377,2026-01-16,Tablet,13,45
2009,CUST_0377,2026-01-03,Desktop,12,328
2010,CUST_0378,2025-12-29,Tablet,11,90
2011,CUST_0378,2025-12-28,Tablet,4,167
2012,CUST_0379,2025-12-27,Desktop,2,141
2013,CUST_0379,2026-01-22,Tablet,8,203
2014,CUST_0379,2026-01-04,Mobile,6,535
2015,CUST_0379,2025-12-29,Tablet,8,123
2016,CUST_0379,2026-01-12,Mobile,2,536
2017,CUST_0379,2026-01-21,Desktop,9,431
2018,CUST_0379,2026-01-20,Tablet,12,211
2019,CUST_0379,2026-01-03,Tablet,3,577
2020,CUST_0380,2026-01-06,Mobile,5,91
2021,CUST_0380,2026-01-14,Tablet,5,384
2022,CUST_0380,2026-01-04,Tablet,5,469
2023,CUST_0380,2026-01-22,Desktop,10,497
2024,CUST_0380,2025-12-30,Mobile,13,410
2025,CUST_0380,2026-01-12,Desktop,13,483
2026,CUST_0380,2026-01-01,Tablet,8,329
2027,CUST_0380,2026-01-17,Mobile,5,516
2028,CUST_0381,2026-01-08,Tablet,10,471
2029,CUST_0381,2026-01-04,Mobile,9,316
2030,CUST_0381,2026-01-23,Desktop,12,383
2031,CUST_0381,2026-01-16,Mobile,7,525
2032,CUST_0381,2026-01-16,Mobile,7,540
2033,CUST_0381,2025-12-28,Desktop,12,321
2034,CUST_0381,2026-01-02,Desktop,9,153
2035,CUST_0382,2026-01-13,Mobile,3,114
2036,CUST_0382,2026-01-16,Tablet,6,338
2037,CUST_0382,2026-01-14,Desktop,7,331
2038,CUST_0382,2026-01-10,Desktop,3,405
2039,CUST_0382,2026-01-19,Desktop,10,497
2040,CUST_0382,2026-01-19,Desktop,10,107
2041,CUST_0382,2026-01-17,Desktop,6,188
2042,CUST_0383,2026-01-04,Mobile,3,247
2043,CUST_0383,2026-01-19,Tablet,4,410
2044,CUST_0383,2026-01-09,Desktop,11,196
2045,CUST_0383,2026-01-07,Tablet,14,371
2046,CUST_0383,2026-01-02,Desktop,10,128
2047,CUST_0383,2026-01-01,Mobile,4,545
2048,CUST_0384,2026-01-24,Tablet,6,260
2049,CUST_0384,2026-01-24,Tablet,13,423
2050,CUST_0384,2026-01-06,Tablet,3,565
2051,CUST_0384,2026-01-13,Desktop,5,146
2052,CUST_0384,2026-01-09,Desktop,14,121
2053,CUST_0385,2026-01-13,Mobile,14,205
2054,CUST_0385,2026-01-19,Desktop,11,53
2055,CUST_0385,2026-01-04,Tablet,2,308
2056,CUST_0385,2026-01-22,Mobile,5,562
2057,CUST_0385,2026-01-19,Mobile,4,593
2058,CUST_0386,2026-01-02,Mobile,7,79
2059,CUST_0386,2026-01-20,Mobile,13,588
2060,CUST_0386,2025-12-29,Desktop,3,478
2061,CUST_0386,2026-01-10,Tablet,11,286
2062,CUST_0386,2026-01-21,Desktop,6,560
2063,CUST_0386,2026-01-09,Tablet,12,483
2064,CUST_0386,2026-01-07,Tablet,12,128
2065,CUST_0387,2025-12-31,Tablet,7,134
2066,CUST_0387,2026-01-17,Desktop,6,573
2067,CUST_0387,2025-12-26,Tablet,14,147
2068,CUST_0387,2026-01-01,Tablet,2,306
2069,CUST_0387,2026-01-15,Desktop,6,115
2070,CUST_0387,2026-01-23,Tablet,10,468
2071,CUST_0387,2026-01-19,Tablet,7,434
2072,CUST_0388,2026-01-02,Tablet,8,222
2073,CUST_0388,2026-01-06,Desktop,12,278
2074,CUST_0388,2026-01-02,Tablet,10,478
2075,CUST_0388,2026-01-04,Tablet,10,293
2076,CUST_0388,2026-01-13,Mobile,9,373
2077,CUST_0388,2026-01-05,Mobile,14,431
2078,CUST_0389,2026-01-13,Mobile,9,68
2079,CUST_0389,2026-01-13,Tablet,3,182
2080,CUST_0389,2025-12-27,Desktop,3,590
2081,CUST_0389,2025-12-27,Tablet,6,460
2082,CUST_0389,2026-01-24,Desktop,6,105
2083,CUST_0389,2025-12-27,Desktop,10,537
2084,CUST_0389,2025-12-29,Desktop,9,594
2085,CUST_0389,2026-01-18,Mobile,5,281
2086,CUST_0390,2026-01-17,Mobile,7,548
2087,CUST_0390,2026-01-11,Desktop,4,64
2088,CUST_0390,2025-12-30,Desktop,11,353
2089,CUST_0390,2026-01-11,Desktop,9,114
2090,CUST_0390,2026-01-13,Mobile,12,166
2091,CUST_0390,2025-12-29,Mobile,13,81
2092,CUST_0391,2026-01-07,Desktop,6,119
2093,CUST_0391,2026-01-09,Desktop,14,78
2094,CUST_0391,2026-01-21,Tablet,12,598
2095,CUST_0391,2025-12-28,Desktop,14,262
2096,CUST_0391,2026-01-20,Tablet,9,48
2097,CUST_0391,2026-01-16,Desktop,12,251
2098,CUST_0391,2026-01-22,Tablet,11,482
2099,CUST_0391,2026-01-24,Tablet,13,493
2100,CUST_0391,2026-01-21,Tablet,13,344
2101,CUST_0392,2025-12-30,Tablet,6,299
2102,CUST_0392,2026-01-16,Desktop,12,243
2103,CUST_0392,2026-01-09,Tablet,14,205
2104,CUST_0392,2026-01-16,Tablet,2,429
2105,CUST_0392,2026-01-05,Desktop,13,82
2106,CUST_0392,2026-01-10,Tablet,4,584
2107,CUST_0392,2026-01-23,Mobile,14,560
2108,CUST_0393,2026-01-14,Desktop,6,504
2109,CUST_0393,2025-12-26,Mobile,12,283
2110,CUST_0393,2026-01-21,Desktop,10,381
2111,CUST_0393,2026-01-04,Desktop,11,181
2112,CUST_0393,2026-01-24,Mobile,13,479
2113,CUST_0393,2026-01-23,Tablet,8,447
2114,CUST_0393,2026-01-24,Mobile,14,183
2115,CUST_0393,2026-01-09,Tablet,5,534
2116,CUST_0394,2026-01-13,Desktop,4,99
2117,CUST_0394,2026-01-03,Mobile,2,545
2118,CUST_0394,2026-01-14,Desktop,3,57
2119,CUST_0394,2025-12-27,Desktop,11,216
2120,CUST_0395,2026-01-04,Tablet,5,330
2121,CUST_0395,2026-01-19,Tablet,7,193
2122,CUST_0395,2026-01-08,Tablet,2,481
2123,CUST_0395,2025-12-29,Desktop,9,344
2124,CUST_0395,2026-01-13,Desktop,8,455
2125,CUST_0395,2026-01-01,Tablet,8,345
2126,CUST_0396,2026-01-17,Tablet,12,547
2127,CUST_0396,2026-01-13,Tablet,11,148
2128,CUST_0396,2026-01-11,Desktop,13,365
2129,CUST_0396,2026-01-22,Tablet,6,472
2130,CUST_0396,2026-01-23,Tablet,13,242
2131,CUST_0396,2025-12-26,Mobile,13,416
2132,CUST_0396,2025-12-30,Desktop,3,50
2133,CUST_0397,2026-01-05,Tablet,6,546
2134,CUST_0397,2026-01-19,Tablet,9,343
2135,CUST_0397,2026-01-08,Mobile,9,457
2136,CUST_0398,2025-12-27,Mobile,2,258
2137,CUST_0399,2026-01-18,Mobile,3,375
2138,CUST_0399,2026-01-19,Desktop,13,177
2139,CUST_0399,2026-01-21,Mobile,5,313
2140,CUST_0399,2026-01-22,Mobile,12,193
2141,CUST_0399,2026-01-05,Mobile,8,184
2142,CUST_0400,2026-01-05,Mobile,8,104
2143,CUST_0400,2026-01-02,Tablet,4,533
2144,CUST_0400,2025-12-31,Mobile,2,102
2145,CUST_0400,2026-01-18,Tablet,5,64
2146,CUST_0400,2026-01-05,Desktop,10,384
2147,CUST_0401,2026-01-24,Desktop,3,82
2148,CUST_0401,2026-01-05,Mobile,14,205
2149,CUST_0401,2025-12-27,Desktop,12,422
2150,CUST_0402,2026-01-22,Desktop,13,36
2151,CUST_0402,2026-01-05,Mobile,4,97
2152,CUST_0402,2026-01-11,Mobile,10,420
2153,CUST_0402,2026-01-03,Tablet,9,225
2154,CUST_0402,2026-01-05,Mobile,5,540
2155,CUST_0402,2025-12-27,Desktop,8,425
2156,CUST_0402,2025-12-26,Tablet,4,527
2157,CUST_0402,2026-01-14,Tablet,9,164
2158,CUST_0403,2026-01-09,Mobile,6,400
2159,CUST_0403,2026-01-14,Tablet,13,478
2160,CUST_0403,2026-01-22,Tablet,11,44
2161,CUST_0403,2026-01-06,Mobile,13,207
2162,CUST_0403,2026-01-15,Tablet,5,535
2163,CUST_0403,2026-01-18,Tablet,5,266
2164,CUST_0403,2026-01-03,Desktop,3,30
2165,CUST_0404,2026-01-15,Tablet,14,239
2166,CUST_0404,2026-01-24,Desktop,7,423
2167,CUST_0404,2026-01-14,Mobile,8,129
2168,CUST_0404,2026-01-19,Tablet,14,42
2169,CUST_0404,2026-01-09,Mobile,7,97
2170,CUST_0404,2026-01-13,Mobile,3,361
2171,CUST_0405,2026-01-11,Mobile,9,112
2172,CUST_0405,2026-01-23,Desktop,4,423
2173,CUST_0405,2025-12-28,Mobile,5,321
2174,CUST_0405,2026-01-10,Desktop,5,358
2175,CUST_0405,2025-12-30,Desktop,2,205
2176,CUST_0405,2026-01-20,Mobile,10,526
2177,CUST_0405,2026-01-13,Mobile,9,557
2178,CUST_0405,2026-01-05,Mobile,13,377
2179,CUST_0406,2026-01-24,Tablet,6,69
2180,CUST_0407,2026-01-14,Desktop,3,56
2181,CUST_0407,2025-12-27,Mobile,8,531
2182,CUST_0408,2025-12-28,Desktop,9,199
2183,CUST_0408,2026-01-07,Desktop,5,88
2184,CUST_0408,2025-12-30,Mobile,8,170
2185,CUST_0408,2026-01-02,Desktop,6,66
2186,CUST_0408,2026-01-06,Desktop,8,85
2187,CUST_0408,2026-01-14,Tablet,8,285
2188,CUST_0408,2025-12-30,Tablet,14,466
2189,CUST_0408,2026-01-19,Desktop,14,365
2190,CUST_0409,2025-12-27,Mobile,6,170
2191,CUST_0410,2025-12-28,Desktop,13,302
2192,CUST_0410,2026-01-01,Mobile,11,384
2193,CUST_0410,2025-12-29,Tablet,5,589
2194,CUST_0410,2026-01-04,Desktop,7,543
2195,CUST_0410,2026-01-24,Mobile,14,209
2196,CUST_0410,2026-01-22,Tablet,11,567
2197,CUST_0411,2026-01-14,Mobile,6,314
2198,CUST_0411,2025-12-28,Mobile,5,102
2199,CUST_0411,2025-12-29,Desktop,11,48
2200,CUST_0411,2026-01-17,Mobile,13,429
2201,CUST_0411,2026-01-10,Mobile,3,35
2202,CUST_0412,2026-01-17,Tablet,10,516
2203,CUST_0412,2025-12-29,Desktop,2,320
2204,CUST_0412,2026-01-12,Mobile,14,504
2205,CUST_0413,2026-01-14,Tablet,8,569
2206,CUST_0413,2026-01-24,Tablet,13,146
2207,CUST_0413,2026-01-20,Tablet,11,561
2208,CUST_0413,2026-01-10,Mobile,2,586
2209,CUST_0414,2026-01-17,Mobile,10,281
2210,CUST_0414,2026-01-13,Mobile,6,36
2211,CUST_0414,2026-01-19,Desktop,12,253
2212,CUST_0414,2026-01-20,Desktop,7,107
2213,CUST_0414,2026-01-02,Mobile,6,148
2214,CUST_0414,2026-01-24,Desktop,9,163
2215,CUST_0414,2026-01-07,Tablet,14,359
2216,CUST_0414,2025-12-30,Tablet,8,96
2217,CUST_0415,2026-01-22,Tablet,7,81
2218,CUST_0415,2025-12-31,Tablet,6,417
2219,CUST_0415,2026-01-22,Mobile,3,68
2220,CUST_0415,2026-01-04,Tablet,3,485
2221,CUST_0415,2026-01-20,Tablet,14,371
2222,CUST_0415,2025-12-30,Desktop,14,396
2223,CUST_0415,2026-01-24,Mobile,10,319
2224,CUST_0416,2026-01-13,Mobile,8,294
2225,CUST_0416,2026-01-23,Desktop,7,231
2226,CUST_0416,2026-01-16,Desktop,11,89
2227,CUST_0416,2026-01-07,Tablet,13,587
2228,CUST_0417,2026-01-11,Mobile,6,361
2229,CUST_0417,2026-01-02,Desktop,7,485
2230,CUST_0417,2026-01-12,Desktop,5,503
2231,CUST_0417,2026-01-20,Mobile,7,306
2232,CUST_0417,2026-01-06,Tablet,6,223
2233,CUST_0418,2026-01-07,Tablet,4,221
2234,CUST_0418,2026-01-07,Desktop,9,102
2235,CUST_0418,2026-01-10,Desktop,2,401
2236,CUST_0418,2025-12-30,Tablet,4,81
2237,CUST_0418,2026-01-14,Mobile,3,313
2238,CUST_0419,2025-12-26,Tablet,7,359
2239,CUST_0419,2026-01-19,Tablet,12,91
2240,CUST_0419,2026-01-05,Tablet,7,216
2241,CUST_0419,2026-01-16,Mobile,4,186
2242,CUST_0419,2025-12-29,Desktop,7,453
2243,CUST_0420,2026-01-10,Desktop,5,478
2244,CUST_0420,2026-01-11,Desktop,11,419
2245,CUST_0420,2026-01-23,Desktop,14,485
2246,CUST_0420,2026-01-05,Tablet,2,155
2247,CUST_0420,2026-01-06,Mobile,6,575
2248,CUST_0420,2026-01-16,Desktop,12,355
2249,CUST_0420,2025-12-31,Desktop,11,496
2250,CUST_0420,2026-01-21,Desktop,3,356
2251,CUST_0421,2025-12-27,Desktop,11,112
2252,CUST_0421,2026-01-10,Desktop,9,411
2253,CUST_0421,2026-01-11,Tablet,11,555
2254,CUST_0421,2026-01-01,Tablet,3,254
2255,CUST_0421,2026-01-18,Desktop,4,260
2256,CUST_0421,2026-01-17,Mobile,7,174
2257,CUST_0421,2026-01-21,Tablet,11,400
2258,CUST_0422,2026-01-08,Mobile,8,205
2259,CUST_0422,2026-01-14,Desktop,8,343
2260,CUST_0422,2026-01-21,Tablet,11,194
2261,CUST_0422,2026-01-24,Mobile,7,372
2262,CUST_0422,2026-01-18,Mobile,3,501
2263,CUST_0422,2026-01-01,Desktop,8,106
2264,CUST_0422,2026-01-10,Tablet,3,286
2265,CUST_0422,2025-12-27,Desktop,5,150
2266,CUST_0423,2026-01-22,Desktop,3,530
2267,CUST_0423,2025-12-31,Desktop,2,588
2268,CUST_0423,2026-01-07,Desktop,14,455
2269,CUST_0423,2026-01-19,Desktop,14,211
2270,CUST_0423,2026-01-04,Mobile,10,540
2271,CUST_0423,2026-01-11,Tablet,4,402
2272,CUST_0423,2026-01-06,Desktop,12,239
2273,CUST_0423,2026-01-03,Mobile,10,463
2274,CUST_0424,2026-01-18,Desktop,14,53
2275,CUST_0424,2026-01-09,Desktop,7,437
2276,CUST_0424,2026-01-09,Mobile,5,165
2277,CUST_0424,2026-01-11,Tablet,3,156
