Unnamed: 0,rank,asin,product_title,product_price,product_star_rating,product_num_ratings,product_url,product_photo,rank_change_label,country,page,price_numeric,currency,product_price_original,price_numeric_original,price_usd,price_category,rating_category,popularity_category,product_category,product_title_clean,product_version,popularity_weighted_score,price_efficiency,popularity_percentile
215,17,B09X7DQ3Z8,"Windows 11 Pro Upgrade, from Windows 11 Home [PC Online code]",$144.99,4.2,36.0,https://www.amazon.ca/dp/B09X7DQ3Z8,"https://images-na.ssl-images-amazon.com/images/I/61R6ivLSfrL._AC_UL900_SR900,600_.jpg",,CA,1,144.99,USD,$144.99,144.99,144.99,Premium ($100+),Good (4.0-4.4),Low (1-49),Operating System,"Windows 11 Pro Upgrade, from Windows 11 Home [PC Online code]",Unknown,15.165855233105743,0.028965517241379312,0.18760748345406222
216,18,B076VQ4Y4J,"Laplink PCmover Ultimate 11 - Migration of your Applications, Files and Settings from an Old PC to a New PC - Data Transfer S",$54.95,4.1,4732.0,https://www.amazon.ca/dp/B076VQ4Y4J,"https://images-na.ssl-images-amazon.com/images/I/71U0TfOBbWL._AC_UL900_SR900,600_.jpg",,CA,1,54.95,USD,$54.95,54.95,54.95,Mid-Range ($30 - $100),Good (4.0-4.4),Very High (1000+),System Utilities,"Laplink PCmover Ultimate 11 - Migration of your Applications, Files and Settings from an Old PC to a New PC - Data Transfer S",Unknown,34.695489572615614,0.07459970887918485,24.65996143623951
217,19,B0BBVWMFBB,"McAfee+ Premium Individual 2025 Unlimited Devices | All-In-One Cybersecurity Software includes Unlimited VPN, Identity Monito",$39.99,4.4,167.0,https://www.amazon.ca/dp/B0BBVWMFBB,"https://images-na.ssl-images-amazon.com/images/I/61FfFgcNdTL._AC_UL900_SR900,600_.jpg",,CA,1,39.99,USD,$39.99,39.99,39.99,Mid-Range ($30 - $100),Good (4.0-4.4),Medium (50-199),Security/Antivirus,"McAfee+ Premium Individual 2025 Unlimited Devices | All-In-One Cybersecurity Software includes Unlimited VPN, Identity Monito",2025,22.545441509374342,0.11000000000000001,0.8702902704674553
218,20,B0BBVW4X2J,"McAfee Total Protection 2025 | 3 Device | Cybersecurity Software Includes Antivirus, Secure VPN, Password Manager, Dark Web M",$24.99,4.0,424.0,https://www.amazon.ca/dp/B0BBVW4X2J,"https://images-na.ssl-images-amazon.com/images/I/612A1XLORRL._AC_UL900_SR900,600_.jpg",,CA,1,24.99,USD,$24.99,24.99,24.99,Economy ($10 - $30),Good (4.0-4.4),High (200-999),Security/Antivirus,"McAfee Total Protection 2025 | 3 Device | Cybersecurity Software Includes Antivirus, Secure VPN, Password Manager, Dark Web M",2025,24.20835667569767,0.16,2.2095992495700663
219,21,B08MNQWF3X,"Microsoft 365 Family | 12-Month Subscription | Up to 6 People | Office Word, Excel, PowerPoint | 1TB OneDriveCloud Storage | ",$144.97,4.3,149.0,https://www.amazon.ca/dp/B08MNQWF3X,"https://images-na.ssl-images-amazon.com/images/I/61mPBUmHt1L._AC_UL900_SR900,600_.jpg",,CA,1,144.97,USD,$144.97,144.97,144.97,Premium ($100+),Good (4.0-4.4),Medium (50-199),Office/Productivity,"Microsoft 365 Family | 12-Month Subscription | Up to 6 People | Office Word, Excel, PowerPoint | 1TB OneDriveCloud Storage |",Unknown,21.545731764613897,0.029659263346668508,0.7764865287404242
220,22,B09X6Z7YFQ,Windows 11 Pro [PC Online code],$259.99,2.6,20.0,https://www.amazon.ca/dp/B09X6Z7YFQ,"https://images-na.ssl-images-amazon.com/images/I/61xNPtte2hL._AC_UL900_SR900,600_.jpg",,CA,1,259.99,USD,$259.99,259.99,259.99,Premium ($100+),Poor (<3.0),Low (1-49),Operating System,Windows 11 Pro [PC Online code],Unknown,7.9157583380809005,0.01,0.10422637969670125
221,23,B0BBVRP1P2,"McAfee+ Premium Family 2025 Unlimited Devices | All-In-One Cybersecurity Software includes Unlimited VPN, Identity Monitoring",$49.99,4.4,167.0,https://www.amazon.ca/dp/B0BBVRP1P2,"https://images-na.ssl-images-amazon.com/images/I/61hPRrqHP6L._AC_UL900_SR900,600_.jpg",,CA,1,49.99,USD,$49.99,49.99,49.99,Mid-Range ($30 - $100),Good (4.0-4.4),Medium (50-199),Security/Antivirus,"McAfee+ Premium Family 2025 Unlimited Devices | All-In-One Cybersecurity Software includes Unlimited VPN, Identity Monitoring",2025,22.545441509374342,0.08800000000000001,0.8702902704674553
222,24,292201052X,Antidote+ Personnel 12,$59.95,4.6,12.0,https://www.amazon.ca/dp/292201052X,"https://images-na.ssl-images-amazon.com/images/I/715AHuEhNLL._AC_UL900_SR900,600_.jpg",,CA,1,59.95,USD,$59.95,59.95,59.95,Mid-Range ($30 - $100),Excellent (4.5+),Low (1-49),Other,Antidote+ Personnel 12,Unknown,11.798767044323068,0.07671781187458304,0.06253582781802074
223,25,B0DYLDNRMV,"Norton 360 Platinum 2025, Antivirus software for 20 Devices, 1-Year Subscription - Includes VPN, Dark Web Monitoring and PC C",$49.99,4.4,17.0,https://www.amazon.ca/dp/B0DYLDNRMV,"https://images-na.ssl-images-amazon.com/images/I/71awjJM4fGL._AC_UL900_SR900,600_.jpg",,CA,1,49.99,USD,$49.99,49.99,49.99,Mid-Range ($30 - $100),Good (4.0-4.4),Low (1-49),Security/Antivirus,"Norton 360 Platinum 2025, Antivirus software for 20 Devices, 1-Year Subscription - Includes VPN, Dark Web Monitoring and PC C",2025,12.717635734743125,0.08800000000000001,0.08859242274219604
224,26,B086R8WL63,"Windows Password Reset Recovery Disk Windows 10, 8.1, 7, Vista, XP Rated #1 Best Unlocker Remove Software CD DVD For All Wind",$21.95,4.3,123.0,https://www.amazon.ca/dp/B086R8WL63,"https://images-na.ssl-images-amazon.com/images/I/61RrrnnjsIL._AC_UL900_SR900,600_.jpg",,CA,1,21.95,USD,$21.95,21.95,21.95,Economy ($10 - $30),Good (4.0-4.4),Medium (50-199),Office/Productivity,"Windows Password Reset Recovery Disk Windows 10, 8.1, 7, Vista, XP Rated #1 Best Unlocker Remove Software CD DVD For All Wind",Unknown,20.727210732101657,0.19581056466302366,0.6409922351347126
225,27,B0CW4DZTZS,"NordVPN Standard, 10 Devices, 1-Year, VPN & Cybersecurity, Digital Code",$74.99,3.9,77.0,https://www.amazon.ca/dp/B0CW4DZTZS,"https://images-na.ssl-images-amazon.com/images/I/61XCA4zB8xL._AC_UL900_SR900,600_.jpg",,CA,1,74.99,USD,$74.99,74.99,74.99,Mid-Range ($30 - $100),Average (3.0-3.9),Medium (50-199),Security/Antivirus,"NordVPN Standard, 10 Devices, 1-Year, VPN & Cybersecurity, Digital Code",Unknown,16.99116442408941,0.052,0.4012715618322998
226,28,B0DB6MD4SW,"NordVPN Basic, 10 Devices, 1-Year, Premium VPN Software, Digital Code",$49.99,3.9,77.0,https://www.amazon.ca/dp/B0DB6MD4SW,"https://images-na.ssl-images-amazon.com/images/I/61S0PBu79HL._AC_UL900_SR900,600_.jpg",,CA,1,49.99,USD,$49.99,49.99,49.99,Mid-Range ($30 - $100),Average (3.0-3.9),Medium (50-199),Security/Antivirus,"NordVPN Basic, 10 Devices, 1-Year, Premium VPN Software, Digital Code",Unknown,16.99116442408941,0.078,0.4012715618322998
227,29,B07YSRXL9L,"PDF Pro 3 - PDF editor to create, edit, convert and merge PDFs - 100% Compatible with Adobe Acrobat - compatible with Windows",$39.99,3.6,518.0,https://www.amazon.ca/dp/B07YSRXL9L,"https://images-na.ssl-images-amazon.com/images/I/71gZFWFajQL._AC_UL900_SR900,600_.jpg",,CA,1,39.99,USD,$39.99,39.99,39.99,Mid-Range ($30 - $100),Average (3.0-3.9),High (200-999),Operating System,"PDF Pro 3 - PDF editor to create, edit, convert and merge PDFs - 100% Compatible with Adobe Acrobat - compatible with Windows",Unknown,22.5068539793972,0.09,2.699463234144562
228,30,B0CL9BJQX5,"McAfee Total Protection 2025 Ready | 5 Device | Cybersecurity Software Includes Antivirus, Secure VPN, Password Manager, Dark",$24.99,4.3,21.0,https://www.amazon.ca/dp/B0CL9BJQX5,"https://images-na.ssl-images-amazon.com/images/I/61wT5k16zxL._AC_UL900_SR900,600_.jpg",,CA,1,24.99,USD,$24.99,24.99,24.99,Economy ($10 - $30),Good (4.0-4.4),Low (1-49),Security/Antivirus,"McAfee Total Protection 2025 Ready | 5 Device | Cybersecurity Software Includes Antivirus, Secure VPN, Password Manager, Dark",2025,13.291482549440758,0.172,0.10943769868153629
229,31,B0BBVY151R,"McAfee Total Protection 2025 | 5 Device | Cybersecurity Software Includes Antivirus, Secure VPN, Password Manager, Dark Web M",$24.99,3.9,193.0,https://www.amazon.ca/dp/B0BBVY151R,"https://images-na.ssl-images-amazon.com/images/I/61wT5k16zxL._AC_UL900_SR900,600_.jpg",,CA,1,24.99,USD,$24.99,24.99,24.99,Economy ($10 - $30),Average (3.0-3.9),Medium (50-199),Security/Antivirus,"McAfee Total Protection 2025 | 5 Device | Cybersecurity Software Includes Antivirus, Secure VPN, Password Manager, Dark Web M",2025,20.54464682034698,0.156,1.0057845640731669
230,32,B07DPK1CN9,"Nero Burn Express 4 - Burn | Copy | Rip | Convert | Backup | Protect for movies, photos, music and data | 1 PC | Windows 11 /",$24.95,3.4,63.0,https://www.amazon.ca/dp/B07DPK1CN9,"https://images-na.ssl-images-amazon.com/images/I/711hv0dNtZL._AC_UL900_SR900,600_.jpg",,CA,1,24.95,USD,$24.95,24.95,24.95,Economy ($10 - $30),Average (3.0-3.9),Medium (50-199),Operating System,"Nero Burn Express 4 - Burn | Copy | Rip | Convert | Backup | Protect for movies, photos, music and data | 1 PC | Windows 11 /",Unknown,14.140202483422883,0.1362179487179487,0.3283130960446089
231,33,B0869GKYW7,"Microsoft Office Home & Student 2019 | One-time purchase, 1 person | PC/Mac Keycard",$100.00,3.7,285.0,https://www.amazon.ca/dp/B0869GKYW7,"https://images-na.ssl-images-amazon.com/images/I/71+kA7okp6L._AC_UL900_SR900,600_.jpg",,CA,1,100.0,USD,$100.00,100.0,100.0,Premium ($100+),Average (3.0-3.9),High (200-999),Office/Productivity,"Microsoft Office Home & Student 2019 | One-time purchase, 1 person | PC/Mac Keycard",2019,20.927169700033456,0.036996300369963,1.4852259106779926
232,34,B01IP6N5MA,VIDBOX Video Conversion for PC,$99.99,4.2,1858.0,https://www.amazon.ca/dp/B01IP6N5MA,"https://images-na.ssl-images-amazon.com/images/I/81-F1GZVhTL._AC_UL900_SR900,600_.jpg",,CA,1,99.99,USD,$99.99,99.99,99.99,Mid-Range ($30 - $100),Good (4.0-4.4),Very High (1000+),Other,VIDBOX Video Conversion for PC,Unknown,31.616734748430066,0.042,9.682630673823544
233,35,B09V71FYGS,Microsoft Windows 11 Pro (USB),$215.00,4.0,377.0,https://www.amazon.ca/dp/B09V71FYGS,"https://images-na.ssl-images-amazon.com/images/I/61r5zmzDO8L._AC_UL900_SR900,600_.jpg",,CA,1,215.0,USD,$215.00,215.0,215.0,Premium ($100+),Good (4.0-4.4),High (200-999),Operating System,Microsoft Windows 11 Pro (USB),Unknown,23.739576782478352,0.018603785870424633,1.964667257282818
234,36,B08Q8JQJ19,Office Suite 2025 Compatible with Microsoft Office 2024 365 2021 2019 2016 2013 Powered by Apache OpenOffice on USB with Life,$24.99,4.1,92.0,https://www.amazon.ca/dp/B08Q8JQJ19,"https://images-na.ssl-images-amazon.com/images/I/61bMRWNRPeL._AC_UL900_SR900,600_.jpg",,CA,1,24.99,USD,$24.99,24.99,24.99,Economy ($10 - $30),Good (4.0-4.4),Medium (50-199),Office/Productivity,Office Suite 2025 Compatible with Microsoft Office 2024 365 2021 2019 2016 2013 Powered by Apache OpenOffice on USB with Life,2025,18.58365792192835,0.16399999999999998,0.4794413466048256
235,37,B0B4LC4XKF,"Norton Utiltities Ultimate - cleans and speeds up your PC, Windows PCs only [PC Online code]",$39.99,4.0,104.0,https://www.amazon.ca/dp/B0B4LC4XKF,"https://images-na.ssl-images-amazon.com/images/I/71-yMOF0m-L._AC_UL900_SR900,600_.jpg",,CA,1,39.99,USD,$39.99,39.99,39.99,Mid-Range ($30 - $100),Good (4.0-4.4),Medium (50-199),Security/Antivirus,"Norton Utiltities Ultimate - cleans and speeds up your PC, Windows PCs only [PC Online code]",Unknown,18.615841400630092,0.1,0.5419771744228464
236,38,B0BHF4XXK5,NFS Unbound Playstation 5,$31.48,4.4,568.0,https://www.amazon.ca/dp/B0BHF4XXK5,"https://images-na.ssl-images-amazon.com/images/I/81IuMALzm4L._AC_UL900_SR900,600_.jpg",,CA,1,31.48,USD,$31.48,31.48,31.48,Mid-Range ($30 - $100),Good (4.0-4.4),High (200-999),Games,NFS Unbound Playstation 5,Unknown,27.91307391015586,0.13972689742775485,2.960029183386315
237,39,B0DGMBS7YC,Adobe Photoshop Elements 2025 | PC/Mac | Software Download | Photo Editing | 3-year term license | Activation Required [PC/Ma,$87.99,3.0,15.0,https://www.amazon.ca/dp/B0DGMBS7YC,"https://images-na.ssl-images-amazon.com/images/I/61PZ9FQW15L._AC_UL900_SR900,600_.jpg",,CA,1,87.99,USD,$87.99,87.99,87.99,Mid-Range ($30 - $100),Average (3.0-3.9),Low (1-49),Operating System,Adobe Photoshop Elements 2025 | PC/Mac | Software Download | Photo Editing | 3-year term license | Activation Required [PC/Ma,2025,8.317766166719343,0.03409090909090909,0.07816978477252592
238,40,B09NSC5118,"Norton AntiVirus Plus 2025, Antivirus software for 1 Device, 1-Year Subscription -Includes Password Manager, Smart Firewall, ",$19.99,3.5,215.0,https://www.amazon.ca/dp/B09NSC5118,"https://images-na.ssl-images-amazon.com/images/I/71OpduuByjL._AC_UL900_SR900,600_.jpg",,CA,1,19.99,USD,$19.99,19.99,19.99,Economy ($10 - $30),Average (3.0-3.9),High (200-999),Security/Antivirus,"Norton AntiVirus Plus 2025, Antivirus software for 1 Device, 1-Year Subscription -Includes Password Manager, Smart Firewall,",2025,18.81347442689458,0.175,1.1204335817395383
239,41,B07ZLGQYPQ,"Ralix Windows Emergency Boot Disk - For Windows 98, 2000, XP, Vista, 7, 10 PC Repair DVD All in One Tool (Latest Version)",$19.77,3.3,2355.0,https://www.amazon.ca/dp/B07ZLGQYPQ,"https://images-na.ssl-images-amazon.com/images/I/810-f3AMQCL._AC_UL900_SR900,600_.jpg",,CA,1,19.77,USD,$19.77,19.77,19.77,Economy ($10 - $30),Average (3.0-3.9),Very High (1000+),Operating System,"Ralix Windows Emergency Boot Disk - For Windows 98, 2000, XP, Vista, 7, 10 PC Repair DVD All in One Tool (Latest Version)",Unknown,25.623577797745874,0.16683518705763395,12.27265620928657
240,42,B0DJDPMDG6,TurboTax Deluxe Online Edition 2024 - 8 Returns - English - Online Version [PC/Mac Online Code],$40.00,3.0,93.0,https://www.amazon.ca/dp/B0DJDPMDG6,"https://images-na.ssl-images-amazon.com/images/I/61f1dxVgEUL._AC_UL900_SR900,600_.jpg",,CA,1,40.0,USD,$40.00,40.0,40.0,Mid-Range ($30 - $100),Average (3.0-3.9),Medium (50-199),Tax Software,TurboTax Deluxe Online Edition 2024 - 8 Returns - English - Online Version [PC/Mac Online Code],2024,13.629884346810012,0.07498125468632842,0.48465266558966075
241,43,B0DHSVZF3W,Microsoft Office Home and Business 2024,$319.99,3.5,3.0,https://www.amazon.ca/dp/B0DHSVZF3W,"https://images-na.ssl-images-amazon.com/images/I/610+co8P-RL._AC_UL900_SR900,600_.jpg",,CA,1,319.99,USD,$319.99,319.99,319.99,Premium ($100+),Average (3.0-3.9),Low (1-49),Office/Productivity,Microsoft Office Home and Business 2024,2024,4.852030263919617,0.0109375,0.015633956954505184
242,44,B0DJDSMTZH,TurboImpôt De luxe 2024 - 8 déclarations - Français - Windows - Téléchargement [PC Online code],$40.00,3.8,90.0,https://www.amazon.ca/dp/B0DJDSMTZH,"https://images-na.ssl-images-amazon.com/images/I/61emh6vyRKL._AC_UL900_SR900,600_.jpg",,CA,1,40.0,USD,$40.00,40.0,40.0,Mid-Range ($30 - $100),Average (3.0-3.9),Medium (50-199),Operating System,TurboImpôt De luxe 2024 - 8 déclarations - Français - Windows - Téléchargement [PC Online code],2024,17.141266124764027,0.094976255936016,0.46901870863515555
243,45,B09FJ66MC2,Stubbs the Zombie in Rebel Without a Pulse - Nintendo Switch,$29.55,4.4,38.0,https://www.amazon.ca/dp/B09FJ66MC2,"https://images-na.ssl-images-amazon.com/images/I/61UogpQ4qzL._AC_UL900_SR900,600_.jpg",,CA,1,29.55,USD,$29.55,29.55,29.55,Economy ($10 - $30),Good (4.0-4.4),Low (1-49),Games,Stubbs the Zombie in Rebel Without a Pulse - Nintendo Switch,Unknown,16.119671242970444,0.14884979702300405,0.19803012142373236
244,46,B0F8NGDMT6,"Quick Books Desktop Pro 2021 | NO DVD | Lifetime Version | Amazon Message Delivery(Within 24hrs) | Only PC, Not for Mac |",$598.00,5.0,1.0,https://www.amazon.ca/dp/B0F8NGDMT6,"https://images-na.ssl-images-amazon.com/images/I/518CrISWOKL._AC_UL900_SR900,600_.jpg",,CA,1,598.0,USD,$598.00,598.0,598.0,Premium ($100+),Excellent (4.5+),Low (1-49),Other,"Quick Books Desktop Pro 2021 | NO DVD | Lifetime Version | Amazon Message Delivery(Within 24hrs) | Only PC, Not for Mac |",2021,3.4657359027997265,0.008361064196250899,0.005211318984835062
245,47,B09F9TD57R,"McAfee Total Protection 2025 | 10 Device | Cybersecurity Software Includes Antivirus, Secure VPN, Password Manager, Dark Web ",$29.99,4.3,37.0,https://www.amazon.ca/dp/B09F9TD57R,"https://images-na.ssl-images-amazon.com/images/I/61x-NhX-uNL._AC_UL900_SR900,600_.jpg",,CA,1,29.99,USD,$29.99,29.99,29.99,Economy ($10 - $30),Good (4.0-4.4),Low (1-49),Security/Antivirus,"McAfee Total Protection 2025 | 10 Device | Cybersecurity Software Includes Antivirus, Secure VPN, Password Manager, Dark Web",2025,15.641620486823458,0.14333333333333334,0.1928188024388973
246,48,B09XJ8PM2X,Microsoft Windows 11 Pro,$180.00,3.6,177.0,https://www.amazon.ca/dp/B09XJ8PM2X,"https://images-na.ssl-images-amazon.com/images/I/71CqpOiH60L._AC_UL900_SR900,600_.jpg",,CA,1,180.0,USD,$180.00,180.0,180.0,Premium ($100+),Average (3.0-3.9),Medium (50-199),Operating System,Microsoft Windows 11 Pro,Unknown,18.654420781051506,0.019998888950613858,0.9224034603158059
247,49,B0DJDTC7NR,TurboTax Business Incorporated 2024 - English - Windows - Digital Download [PC Online code],$310.00,4.2,5.0,https://www.amazon.ca/dp/B0DJDTC7NR,"https://images-na.ssl-images-amazon.com/images/I/61TIcEGFG0L._AC_UL900_SR900,600_.jpg",,CA,1,310.0,USD,$310.00,310.0,310.0,Premium ($100+),Good (4.0-4.4),Low (1-49),Operating System,TurboTax Business Incorporated 2024 - English - Windows - Digital Download [PC Online code],2024,7.525389770757831,0.0135479500661269,0.02605659492417531
248,50,B08DM9CVQ5,Kaspersky Internet Security 2021 (2022 Ready) | 1 Device | 1 Year | PC/Mac/Android | Activation Key Card by Post Mail | Antiv,$21.98,4.0,75.0,https://www.amazon.ca/dp/B08DM9CVQ5,"https://images-na.ssl-images-amazon.com/images/I/61Ps3Bv0OBL._AC_UL900_SR900,600_.jpg",,CA,1,21.98,USD,$21.98,21.98,21.98,Economy ($10 - $30),Good (4.0-4.4),Medium (50-199),Security/Antivirus,Kaspersky Internet Security 2021 (2022 Ready) | 1 Device | 1 Year | PC/Mac/Android | Activation Key Card by Post Mail | Antiv,2021,17.322933361145324,0.18190086402910413,0.3908489238626296
249,51,B09YDJ1FJS,"K7 Antivirus PremiumSoftware 2025 for Windows laptop/pc|1 User,3 Year| Antivirus,Internet Protection,Threat protection |2hr E",$11.69,4.3,89.0,https://www.amazon.ca/dp/B09YDJ1FJS,"https://images-na.ssl-images-amazon.com/images/I/61tJ2TkaGLL._AC_UL900_SR900,600_.jpg",,CA,2,11.69,USD,$11.69,11.69,11.69,Economy ($10 - $30),Good (4.0-4.4),Medium (50-199),Security/Antivirus,"K7 Antivirus PremiumSoftware 2025 for Windows laptop/pc|1 User,3 Year| Antivirus,Internet Protection,Threat protection |2hr E",2025,19.34918158242014,0.36752136752136755,0.46380738965032053
250,52,B07LGGV4NW,"NordVPN Standard - 1-Year VPN & Cybersecurity Software Subscription for 6 Devices - Block Malware, Malicious Links & Ads, Pro",$59.99,4.2,201.0,https://www.amazon.ca/dp/B07LGGV4NW,"https://images-na.ssl-images-amazon.com/images/I/71jRg-hkq+L._AC_UL900_SR900,600_.jpg",,CA,2,59.99,USD,$59.99,59.99,59.99,Mid-Range ($30 - $100),Good (4.0-4.4),High (200-999),Security/Antivirus,"NordVPN Standard - 1-Year VPN & Cybersecurity Software Subscription for 6 Devices - Block Malware, Malicious Links & Ads, Pro",Unknown,22.294724329085064,0.07,1.0474751159518474
251,53,B099FDP5Y6,Kaspersky Total Security 2021 (2022 Ready) | 5 Devices | 1 Year | PC/Mac/Android | Activation Key Card by Post with Antivirus,$67.98,4.4,78.0,https://www.amazon.ca/dp/B099FDP5Y6,"https://images-na.ssl-images-amazon.com/images/I/61tP2GYohdL._AC_UL900_SR900,600_.jpg",,CA,2,67.98,USD,$67.98,67.98,67.98,Mid-Range ($30 - $100),Good (4.0-4.4),Medium (50-199),Security/Antivirus,Kaspersky Total Security 2021 (2022 Ready) | 5 Devices | 1 Year | PC/Mac/Android | Activation Key Card by Post with Antivirus,2021,19.225570550854897,0.06471539932342991,0.4064828808171348
252,54,B071FNNJ6G,GIMP Photo Editor 2025 Premium Professional Image Editing Software CD Compatible with Windows 11 10 8.1 8 7 Vista XP 32 & 64-,$24.99,3.3,93.0,https://www.amazon.ca/dp/B071FNNJ6G,"https://images-na.ssl-images-amazon.com/images/I/61Mw9zor+ML._AC_UL900_SR900,600_.jpg",,CA,2,24.99,USD,$24.99,24.99,24.99,Economy ($10 - $30),Average (3.0-3.9),Medium (50-199),Operating System,GIMP Photo Editor 2025 Premium Professional Image Editing Software CD Compatible with Windows 11 10 8.1 8 7 Vista XP 32 & 64-,2025,14.992872781491013,0.132,0.48465266558966075
253,55,B0DK29FP4Z,"Microsoft Office Home 2024 | One time purchase, 1 Device | Windows 10/11, Mac - Key Card",$201.64,4.3,105.0,https://www.amazon.ca/dp/B0DK29FP4Z,"https://images-na.ssl-images-amazon.com/images/I/51gGYg2xuwL._AC_UL900_SR900,600_.jpg",,CA,2,201.64,USD,$201.64,201.64,201.64,Premium ($100+),Good (4.0-4.4),Medium (50-199),Office/Productivity,"Microsoft Office Home 2024 | One time purchase, 1 Device | Windows 10/11, Mac - Key Card",2024,20.052788104681888,0.02132407636994793,0.5471884934076815
